lines	15892
Files	6
BTB 02399	['n1(c(nc2c(c1=O)cccc2)S)NC(=O)c1cnccc1']	-7.13771934871889	-5.54570110763631	-6.62137347442795	-8.56010829799323	-5.27857679693419	-5.60240344218432
RF 04154	['n1c(c2c(C(F)(F)F)cc[nH+]c2)noc1c1ccccc1']	-7.63953051719486	-6.1216390661916	-7.43455562020803	-8.41291049345772	-5.40992687538829	-5.59921528932319
CD 09023	['C(=O)(N([C@H](C(=O)OCC)C)Cc1ccccc1)Nc1ccc(Cl)cc1']	-5.94823941056623	-5.95728103985681	-7.62182221570772	-6.84816664068154	-4.16881072263377	-4.30592279305524
BTB 12453	['S(=O)(=O)(c1cc2c(c3c(C2)cc(S(=O)(=O)OCCC(C)C)cc3)cc1)OCCC(C)C']	-6.46357979148017	-6.30726456367492	-6.03627406143637	-6.49967475080821	-3.60650507625335	-4.53436562417692
HTS 07099	['c1(C(=O)N2CCC(C(=O)[O-])CC2)cc2c(nsn2)cc1']	-6.36616662216673	-5.26529421173224	-4.99026435112234	-6.92069187114484	-6.14243222056051	-5.35437832341529
HTS 13253	['C1(=Cc2c(nn(c2)c2ccccc2)c2sccc2)C(=O)N(C(=O)N(C1=O)C)C']	-4.34726436722326	-6.84198267683144	-5.20961100486766	-5.82203508536114	-5.62671695103681	-5.22887431946269
HTS 13251	['C1(=Cc2c(CC1)cccc2)[NH+]1CC[C@@H](Cc2ccccc2)CC1']	-6.79254432834357	-4.89729814147506	-7.65349038804183	-7.63018239435013	-4.99043478779778	-5.49168286295793
S 07583	['C([C@H](NC(=O)Cc1c2c(ccc1)cccc2)C(=O)[O-])C(=O)[O-]']	-6.13946612145657	-5.3770870487746	-6.98914476462104	-6.51314966337072	-4.60520379257734	-4.11273236394756
NRB 02689	['c1(cc(=S)c2c(o1)cccc2)c1ccccc1']	-6.85773547208767	-6.85375164483129	-6.77143799321982	-7.9811557503522	-4.93902685229954	-6.20325512258767
RJC 00027	['C\\1(=N\\C(=N)N)/NC(=O)CS1']	-5.69809904292099	-4.66423049477649	-5.6216371239822	-6.59516852942428	-5.28707317678565	-5.52787961225504
RJC 00021	['n1(c(=S)[nH]nc1C)/N=C\\c1cc(c(c(c1)OC)OC)OC']	-6.35187104941456	-6.22248741140522	-5.90284023611007	-6.6539211887622	-4.22007723612874	-4.70715144492532
KM 01806	['C(=C\\Nc1noc(c1)C)(/C(=O)c1sccc1)\\C#N']	-6.76020443666917	-5.96228761790386	-5.69906521671177	-7.56423091146803	-5.50207959817614	-4.84709853526049
