lines	15882
Files	2
SCR 01179	['S(=O)(=O)(c1c[nH+]c(N2CCOCC2)cc1)NCc1c(noc1C)c1ccccc1']	-45.973	-44.464
SCR 01176	['S(=O)(=O)(c1c[nH+]c(N2CCOCC2)cc1)NCc1nc(sc1)c1sccc1']	-43.263	-45.196
XBX 00093	['c1([C@@H](c2ccccc2)[NH3+])c2c(ccc1O)cccc2']	-40.114	-33.715
BTB 03180	['c1(oc2c(c1)cc(cc2)Cl)C(=O)CNc1cc(C(F)(F)F)cc(C(F)(F)F)c1']	-46.247	-37.065
HTS 01575	['n1c(cc(n1C(C)(C)C)C)C(=O)NNC(=O)c1c(C)[nH+]c(C(F)(F)F)cc1']	-40.004	-33.104
S 06326	['C(=S)(Nc1c(cc(cc1)F)C)N/N=C/c1sccc1']	-41.864	-35.456
HTS 10698	['c1(C(=O)NCc2occc2)cscc1']	-35.878	-33.475
HTS 01576	['n1c(cc(n1C(C)(C)C)C)C(=O)NNC(=O)C1CCN(c2nc(C(F)(F)F)ccn2)CC1']	-46.922	-35.685
S 06451	['n12c(c(c(n2)C)C(=O)OCC)[nH]nc1c1c[nH+]ccc1']	-41.171	-41.298
HTS 01570	['n1c(scc1C(C)(C)C)NNC(=O)c1ccc(cc1)Cl']	-40.682	-38.821
SPB 05765	['c1(C(=S)N)c[nH+]c(cc1)OC']	-29.28	-26.797
HTS 10693	['N1=C(CC(=Nc2c1cccc2)c1ccccc1)c1ccccc1']	-42.917	-38.299
NRB 03620	['S1(=O)(=O)N(C(=O)c2c(N1Cc1ccccc1)cccc2)C(C)C']	-41.425	-31.58
SPB 05769	['c1(nc(cs1)c1ccc(C#N)cc1)c1c(C(F)(F)F)cc[nH+]c1']	-45.638	-38.885
NRB 03626	['[C@@]12(c3nc4c(c(c3)C(=O)OCC)cccc4)C[C@H]3C[C@@H](C1)C[C@@H](C2)C3']	-44.198	-45.12
FM 00162	['c1(c(=C(C#N)C#N)[nH]c(cc1c1ccc(cc1)OC)c1c(cc(cc1)OC)O)C#N']	-50.159	-49.18
HTS 03623	['c1(nc(on1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1sccc1']	-43.726	-48.576
HTS 03627	['c1(nc(on1)C[N@@H+]1CC[C@@H](C(=O)N)CC1)c1sccc1']	-44.696	-38.41
SEW 01466	['N(=C(\\c1ccc(C(C)(C)C)cc1)/N)/OC(=O)CCOc1ccc(F)cc1']	-46.802	-43.553
HTS 03625	['c1(nc(on1)C[NH2+]C1Cc2c(C1)cccc2)c1sccc1']	-43.387	-40.224
NRB 01171	['C(=NC#N)(NC1CCCCC1)NC1CCCCC1']	-37.526	-33.469
KM 03098	['S(=O)(=O)(c1sc(cc1)Cl)NNC(=O)CSCCS(=O)(=O)c1ccccc1']	-56.825	-45.257
KM 03099	['S(=O)(=O)(CCSCC(=O)NNC(=O)Nc1ccccc1)c1ccccc1']	-48.751	-49.084
SEW 05556	['S(=O)(=O)(CS(=O)(=O)C)[N-]c1cc(OC(F)(F)F)ccc1']	-39.798	-34.652
SPB 01423	['[nH]1c(nnc1S)c1ccc(C(F)(F)F)cc1']	-36.616	-29.923
KM 03090	['S(=O)(=O)(CCSCC(=O)N/N=C/c1cscc1)c1ccccc1']	-48.374	-48.653
SEW 05558	['S(=O)(=O)(CS(=O)(=O)C)NNc1c(cc(C(F)(F)F)c[nH+]1)Cl']	-42.94	-42.598
KM 03094	['S(=O)(=O)(/C(=C/Nc1cc(c(cc1)F)Cl)/C#N)Cc1occc1']	-42.911	-43.87
HR 00046	['C(=S)(N[C@H]1[C@@H]2C[C@H](C1)CC2)NCCc1cccc[nH+]1']	-39.354	-29.728
HTS 12127	['c1(c(c2c(o1)nc(cc2c1sccc1)c1ccccc1)N)C(=O)OCC']	-39.579	-50.36
JFD 03654	['c1(c(O)cccc1)/C=N/CC/N=C/c1c(O)cccc1']	-45.463	-40.773
BTB 02719	['C(=O)(c1c(F)cccc1Cl)Nc1c(C(=O)Nc2ccc(F)cc2)cc(cc1)C']	-46.718	-46.876
RJC 01218	['N(c1nccs1)C(=O)C(=O)/C=C(\\O)/c1ccccc1']	-43.785	-43.06
SPB 08066	['n1(c(nnc1SCC(=O)c1ccccc1)c1occc1)c1cc2c(OCCO2)cc1']	-55.015	-54.013
AW 01257	['c1(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)oc(cc1)Oc1c[nH+]ccc1']	-50.467	-45.23
AW 01254	['c1(c(oc(c1)c1ccccc1)N)C#N']	-33.906	-29.093
GK 03246	['n1(c2c(NC(=O)Nc3ccc(Cl)cc3)cc(c(c2)OC)OC)c(ccc1C)C']	-47.601	-45.924
CD 04318	['C(c1cc(C(F)(F)F)cc(C#CC[NH+]2CCOCC2)c1)(F)(F)F']	-29.529	-31.409
CD 09149	['c1(n2c(ccc2C)C)noc(c1)C']	-27.923	-28.126
SPB 05501	['c12c(c(c(s1)C(=O)NN)C)c(nc(n2)c1c(OC)cccc1)C']	-44.696	-47.161
BTB 02050	['C(=O)(Nc1ccc(C(F)(F)F)cc1)[C@H](c1ccccc1)CC']	-35.321	-32.345
BTB 02051	['C(=O)(Nc1cc(c(cc1OC)Cl)OC)[C@@H](c1ccccc1)CC']	-40.714	-35.934
CD 04317	['C(c1cc(C(F)(F)F)cc(C#CC[NH+]2CCCC2)c1)(F)(F)F']	-34.105	-28.401
CD 04640	['C(=O)(c1c(F)cccc1F)Oc1c[nH+]ccc1']	-35.565	-30.562
RH 01865	['c1([nH]c2c(c1)cccc2)C(=O)OCC']	-31.126	-33.742
BTB 08359	['S(=O)(=O)(c1cc(ccc1Cl)Cl)NNC(=O)COc1ccc(SC(F)(F)F)cc1']	-49.346	-43.977
SPB 04135	['c1(noc(c1)C)/C(=N/OC(=O)c1cc(Cl)ccc1)/N']	-36.692	-42.336
S 13541	['n12c3c(c4c(c[nH+]3)cccc4)[nH+]c1ccc(c2)C']	-33.51	-31.982
BTB 07256	['C(c1ccc(C(=O)O/N=C(/c2[nH]ccc2)\\C)cc1)(F)(F)F']	-41.625	-38.329
KM 10139	['c1(c(NC(=O)Nc2cc(C(F)(F)F)ccc2)cccc1Cl)SC(C)C']	-40.876	-38.936
RH 01862	['C(=O)(N(CCCCCc1cc(OC)ccc1)C)N']	-39.633	-38.579
GK 00961	['c1(c(ccs1)C)/C=C/NC(=O)Nc1c(cc(cc1)F)F']	-42.667	-35.464
BTB 13490	['c1(n(nc(c1[N+](=O)[O-])C)c1ccccc1)N1CCOCC1']	-43.337	-41.921
BTB 09218	['c1(nc(sc1)C)c1cc(c(Sc2ccccc2)[nH+]c1C)C#N']	-42.108	-40.76
BTB 13496	['n12C(=O)/C(=N/Nc3c4c(c(nnc4[nH]n3)c3ccccc3)c3ccccc3)/C(=O)N=c1cccc2']	-55.181	-47.972
FV 00183	['c1(c(oc2c1cccc2)C)CC(=O)NNC(=S)Nc1cc(C(F)(F)F)ccc1']	-53.325	-46.38
NH 00191	['C(=S)(NC(=O)OCC)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1']	-39.346	-39.1
NH 00192	['C(=S)(NC(=O)OCC)N1CCCC1']	-34.215	-36.096
NH 00193	['C(=S)(NC(=O)OCC)N1CCOCC1']	-31.313	-38.702
BTB 09217	['c1(nc(sc1)C)c1cc(c(OC)[nH+]c1C)C#N']	-34.673	-32.312
KM 03270	['S(=O)(=O)(NNC(=O)c1nc(CS(=O)(=O)Cc2occc2)sc1)c1ccc(cc1)Cl']	-52.742	-55.014
BTB 06934	['c1(oc(nn1)c1cc(c(cc1)Cl)Cl)c1c([N+](=O)[O-])cccc1']	-41.282	-39.255
DP 00986	['N1C(=NN[C@@H]1c1ccc(cc1)[NH+](C)C)SC']	-35.038	-33.093
CD 10009	['c1([N+](=O)[O-])c(c(C#N)c(NCC(OC)OC)cc1)NCC(OC)OC']	-45.667	-42.639
CD 10005	['c1(c(n(nc1C)C)C)NC(=O)/C(=C\\N(C)C)/C#N']	-35.081	-33.893
RJC 04052	['[N+](=O)(c1c(/C=C/[NH+]2CCCC2)cccc1OC)[O-]']	-34.174	-30.607
AW 01034	['c1(nc(C(F)(F)F)ccn1)N1CCC(NC(=O)Nc2c(cc(cc2)CCCC)C)CC1']	-42.914	-35.893
CD 10003	['C(=C)(n1c[nH+]cc1)c1c(O)cccc1']	-34.031	-31.452
JA 00025	['C(=C\\c1ccc(c2ccccc2)cc1)(/C(=O)N)\\C#N']	-37.092	-33.82
SCR 00552	['c1(c2c(cc(c1)F)COCO2)C(=O)NCc1n(ccc1)C']	-39.044	-33.796
SCR 00556	['c1(c2c(cc(c1)F)COCO2)C(=O)NCc1nc(sc1)c1sccc1']	-53.357	-42.383
BTB 02634	['C1(=S)NCN(CN1)C[C@H]1CCC[N@@H+]1CC']	-33.223	-26.675
BTB 02635	['C1(=S)NCN(CN1)CCN1CCCC1']	-34.207	-26.127
BTB 02636	['[C@@H]1([C@H](SC/C/1=N\\O)C(=O)OC)C(=O)OC']	-33.733	-33.39
SCR 00631	['c1(nc(sc1)c1ccccc1)C(=O)N(Cc1cccc[nH+]1)Cc1cccc[nH+]1']	-50.493	-46.056
BTB 02630	['c1(C(=O)NC2CCCCC2)c(N(C(=O)CSc2ccc(Cl)cc2)C)cccc1']	-42.012	-46.595
RJC 03838	['O(c1c(OC)cccc1)c1cc(ccc1)C']	-33.662	-28.251
KM 08683	['c1(C(=O)O/N=C(/c2nccnc2)\\N)oc(C#Cc2ccccc2)cc1']	-47.871	-44.746
GK 02527	['c1(sc(cc1/N=C/c1ccc(cc1)O)C(C)(C)C)C#N']	-37.708	-40.599
HTS 06187	['S(=O)(=O)(c1ncn(c1)C)Oc1c(cccc1)[NH+]1CCCCC1']	-42.036	-34.633
SEW 04415	['c1(C(=O)NNC(=O)c2c(F)cccc2F)c(F)cccc1F']	-36.983	-34.201
CD 11710	['S1(=O)(=O)C(=C(C[C@H]([C@H]1C#N)c1cc(C(F)(F)F)ccc1)C)C#N']	-27.652	-32.176
CD 11716	['n1(c(c(cn1)/C(=N/OC(=O)c1ccccc1)/C)C)c1nc(cc(C(F)(F)F)c1)C']	-41.89	-45.396
SEW 00893	['[N+](=O)(c1c(NN=C(C#N)C#N)ccc(c1)OC)[O-]']	-34.526	-32.225
SEW 00895	['N1(C(=O)CC(=N1)C)c1ccc(c2nnsc2)cc1']	-38.513	-41.566
CD 05069	['c1(NC(=O)Nc2cc(Cl)ccc2)oc(cc1)CSc1ccc(Cl)cc1']	-48.441	-47.607
SEW 00896	['[N+](=O)(c1ccc(/C=C/c2c3sccc3ccn2)cc1)[O-]']	-39.271	-35.425
SEW 00899	['c1(nc(no1)C[NH+]1CCOCC1)c1c(onc1C)C']	-37.724	-34.002
NH 00227	['S(=O)(=O)(c1cc(ccc1OC)OC)Nc1cc(Cl)ccc1']	-44.02	-37.092
HTS 00027	['c1(nc(c2sc(cc2)Cl)cs1)N(C(=O)c1ccc(cc1)F)C']	-44.351	-42.194
NH 00222	['S(=O)(=O)(/N=C(/NCC(C)C)\\SC)c1cc(ccc1OC)OC']	-40.372	-40.633
HTS 00021	['C(c1cnc(N2CC[NH+](CC(=O)Nc3cc4c(OCO4)cc3)CC2)cc1)(F)(F)F']	-48.212	-43.267
NH 00220	['C(=S)(NCc1occc1)NCC(C)C']	-35.764	-31.168
HTS 05503	['c1(c(cc(o1)C)NC(=O)Nc1cc(S(=O)(=O)N)ccc1)C(F)(F)F']	-48.542	-45.042
BTB 00984	['S(=O)(=O)(N(c1ccc(cc1)F)Cc1cc2c(OCO2)cc1)c1cc(C(F)(F)F)ccc1']	-44.428	-45.331
HTS 02872	['n1(c(coc1=O)c1ccc(cc1)F)c1ccc(cc1)CCCC']	-43.592	-37.478
SEW 00878	['C(=O)(Nc1ccccc1)O/N=C/c1cc(c(cc1)F)Cl']	-39.492	-34.667
RJF 00618	['n1c(nc(cc1O)C)c1ccccc1']	-31.607	-29.445
RJF 00619	['C(c1c(NC(=S)NNC(=O)C2CC2)cccc1)(F)(F)F']	-40.761	-37.6
PD 00660	['N1(C(=O)/C(=C\\c2occc2)/NC(=O)C1)C(=O)C']	-37.636	-37.499
PD 00661	['c\\1(=C\\c2ccc(OC(F)(F)F)cc2)/[nH]c(=O)/c(=C\\c2ccc(OC(F)(F)F)cc2)/[nH]c1=O']	-41.52	-38.865
PD 00665	['C(=O)(Nc1ccc(C(=O)C)cc1)CSCC(=O)[O-]']	-41.049	-36.027
PD 00666	['N(C(=S)Nc1cc2c(cc1)CCC2)C(=O)c1ccccc1']	-44.911	-43.837
JFD 01160	['C(=O)([C@H](C1CCCCC1)[NH3+])[O-]']	-18.467	-16.262
HTS 01993	['C(c1ccc(C(=O)Nc2cc(c3ocnc3)ccc2)cc1)(F)(F)F']	-44.443	-41.066
HTS 01992	['[C@H]1(Oc2c(OC1)cccc2)C(=O)Nc1cc(c2ocnc2)ccc1']	-49.982	-42.266
DSHS 00509	['C\\1(=C/[C@H]2[C@@](C(=O)[O-])(CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(CC=CC2)C)C)/Nc2c(C1=O)cccc2']	-18.974	-24.94
NRB 02918	['C\\1(=N\\Nc2ccc(cc2)[NH+]2CCCCC2)/c2c(C=CC1=O)cccc2']	-43.001	-43.694
HTS 05470	['c1(C(=O)[O-])c(SCC(=O)NCc2cc3c(OCO3)cc2)cccc1']	-44.375	-37.516
RF 00409	['c1(c([nH+]c(c(c1C)CCC#N)C)[S-])C#N']	-29.038	-24.971
HTS 06972	['c1(sc2c(c1C)cccc2)C[N@@H+]1CC[C@H](CC1)[NH+]1CCCCC1']	-39.712	-30.158
DSHS 00501	['C(=O)(c1ccc(/N=C/c2sccc2)cc1)[O-]']	-34.354	-31.908
HTS 13416	['n12c(nc(c1c1ccccc1)c1ccccc1)s/c(=C\\c1oc(cc1)C)/c2=O']	-46.47	-47.122
MWP 00234	['c1(c2c(sc1)ccc(c2)Cl)C/C(=N/OC(=O)NC)/N']	-44.67	-46.811
CD 07775	['c1(c(c(cc(c1)Cl)Cl)O)/C=N/N(C(=S)SC)C']	-39.515	-34.961
RDR 02110	['C(=N\\c1cc(c(cc1C)C)C)(/N(C)C)\\NN']	-33.153	-33.784
BTB 00185	['S(=O)(=O)(c1ccc(/N=C/c2ccc(cc2)[NH+](C)C)cc1)N']	-43.051	-37.518
BTB 00187	['S(=O)(=O)(Nc1nc(cc(n1)C)C)c1ccc(/N=C/c2cc(c(c(c2)OC)OC)OC)cc1']	-29.904	-45.84
RJC 01999	['[C@@](NC(=O)Nc1ccccc1)(C(F)(F)F)(Nc1c(OC)cccc1)C(=O)OCC']	-28.811	-39.771
BTB 00183	['S(=O)(=O)(c1ccc(/N=C/c2c(O)cccc2)cc1)N']	-43.733	-38.815
CD 03934	['C(=O)(c1c(C(=O)[O-])cccc1)O[C@@H](CC[C@@H](OC(=O)c1c(C(=O)[O-])cccc1)C)C']	-49.534	-40.196
BTB 08168	['N(S(=O)(=O)C)(c1ncc(C(F)(F)F)cc1Cl)Cc1ccc(Cl)cc1']	-39.763	-34.562
KM 02052	['c1(c(sc(c1C)C(=O)OC)SC)c1[nH]ncc1']	-35.669	-38.636
S 04747	['c1(/C(=N/CCCCCCC)/C)c(O)cccc1']	-34.928	-34.572
S 04210	['c1(c(ccc(c1)Br)O)/C=N/Cc1ccc(C#N)cc1']	-41.815	-39.729
HTS 07621	['c12c(n(nc2C)c2ccccc2)[nH]c(=O)c(c1c1ccc(cc1)OC)C#N']	-49.552	-47.035
CD 03933	['c1(C(=O)NCCCn2cccc2)c(F)cccc1F']	-34.974	-30.9
DSHS 00342	['N1([C@@H]2N(C(=O)c3c2cccc3)CCC1)C(=O)c1c(noc1C)c1c(Cl)cccc1']	-38.263	-42.035
S 11032	['C1(=C(NC(=S)N[C@@H]1c1c(F)cccc1Cl)C)C(=O)OCC']	-38.213	-34.925
BTB 08166	['S(=O)(=O)(NCc1ccc(Cl)cc1)C']	-30.841	-31.386
KM 03591	['c1(c(sc(c1C)C#N)SC)C(=O)/C=C/N(C)C']	-37.984	-35.336
GK 02038	['c1(nc(c(C(=O)OCc2ccc(Cl)cc2)cn1)C(F)(F)F)N1C[C@@H](O[C@@H](C1)C)C']	-35.62	-39.123
HTS 05536	['C(=O)(NNc1cc(Cl)ccc1)C1CCCCC1']	-36.396	-32.287
RF 01869	['n1c(noc1C1CC1)c1ccc(OCc2ccc(Cl)cc2)cc1']	-42.908	-43.037
AW 00343	['C(=C\\N(C)C)(\\C#N)/c1cc(C(F)(F)F)ccc1']	-31.981	-30.081
AW 00342	['S(=O)(=O)(c1c(c(Cl)ccc1)Cl)N1CCN(C(=O)c2sccc2)CCC1']	-46.185	-45.225
RJC 00562	['C(=C\\N(/N=C/c1ccccc1)C)(/C(=O)OCC)\\C#N']	-38.894	-41.185
RJC 00564	['N(C(=O)c1ccc(cc1)Cl)[C@H](C(=O)[O-])c1ccccc1']	-36.725	-34.648
AW 00613	['[N+](=O)(c1c(N2CCN(C(=S)Nc3cc(c(cc3)C)Cl)CCC2)nccc1)[O-]']	-45.103	-44.073
S 13962	['N1(C(=O)C2(c3c1ccc(c3)Br)OCCO2)C[NH+]1CCCCC1']	-36.552	-38.488
KM 10007	['N1(C(=O)N(C(=O)C(=CNc2cc(C(F)(F)F)ccc2)C1=O)C)C']	-44.927	-40.862
SPB 06022	['N(=C(\\C(F)(F)F)/N)\\C(=C(C#N)C#N)SC']	-24.317	-21.574
KM 10003	['c12c(c(cc(c1ccc[nH+]2)Cl)I)OC']	-30.273	-25.87
CD 08497	['c1([N+](=O)[O-])cc([N+](=O)[O-])ccc1Sc1nc(cs1)C(C)(C)C']	-40.593	-40.173
RDR 03893	['n1c(snc1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCOCC1']	-40.192	-38.303
CD 05681	['n1(nc(cc1C)C)c1c(C#N)c(Cl)ccc1']	-35.554	-29.568
BTB 10915	['c12c([nH]c3c1cccc3)C[NH2+][C@@H](C2)C(=O)[O-]']	-29.141	-24.76
DSHS 00762	['S(=O)(=O)(Nc1c(Sc2c([N+](=O)[O-])cc(cc2)Cl)cccc1)c1ccc(cc1)F']	-46.062	-48.872
NRB 00964	['[N+](=O)(c1ccc(CC(=O)NNC(=S)NCC=C)cc1)[O-]']	-47.736	-41.255
CD 11840	['o1c(ccc1C(=O)C)c1cc(c(cc1)F)Cl']	-34.004	-33.12
BTB 00364	['C(=O)(c1c[nH+]ccc1)N/N=C/c1occc1']	-36.296	-39.062
BTB 00365	['C(=O)(c1c[nH+]ccc1)N/N=C/c1sccc1']	-39.965	-36.708
RJC 02057	['[N+](=O)(c1ccc(C[C@@H](C(=O)[O-])[NH3+])cc1)[O-]']	-28.686	-25.916
SPB 07211	['c1(sc(Sc2sc(nn2)SC)nc1)[N+](=O)[O-]']	-39.146	-38.088
SPB 07214	['c1(c(nc([nH]c1=O)COc1c(Cl)cccc1)C(=O)OCC)C']	-47.047	-42.684
SPB 07215	['c1(sc(nc1)Oc1ccc(/C(=N/Nc2ccccc2)/C)cc1)[N+](=O)[O-]']	-45.278	-46.494
RH 00460	['N1(c2c(cc([N+](=O)[O-])cc2)CC1)C(=O)CCSc1cc(ccc1Cl)Cl']	-52.667	-40.696
RH 00461	['N1(c2c(cc([N+](=O)[O-])cc2)CC1)C(=O)CCSc1nc2c(o1)cccc2']	-52.561	-44.122
BTB 11531	['[S@](=O)(c1c(C(=O)[O-])cc(cc1)Cl)c1c(C(=O)NC)cccc1']	-42.465	-36.252
DSHS 00344	['N12[C@@H](N(C(=O)c3cc(c(c(c3)OC)OC)OC)CCC2)c2c(C1=O)cccc2']	-46.088	-38.349
CD 01948	['[C@@](c1c(N)cccc1)(Cc1ccccc1)(c1ccccc1)O']	-39.284	-33.538
RH 00468	['n1(c(c(cn1)C(=O)OCC)N)C(=O)COc1c(cc(C(C)(C)C)cc1)C(C)(C)C']	-44.553	-38.678
MBE 00087	['s1c(C(=O)Nc2c(cc(cc2)F)F)ccc1c1ccc(cc1)Cl']	-48.657	-40.564
BTB 06026	['c1(nc(sc1)c1ccc(cc1)Cl)C(=O)OCC']	-36.155	-39.487
CD 01942	['S(=O)(=O)(c1ccc(C(=O)Nc2ccc(F)cc2)cc1)N(CCC)CCC']	-41.692	-43.474
DP 01089	['[N+](=O)(c1cc(C(=O)NNC(=O)c2occc2)c(cc1)N)[O-]']	-47.27	-43.073
HTS 01370	['c1(n(nc(c1)C(C)(C)C)Cc1cc(ccc1)C)C(=O)Nc1cc2c(OCO2)cc1']	-39.939	-47.931
KM 08718	['C(=C(Nc1ccc(Cl)cc1)SC)(C(=O)OCC)C(=O)OCC']	-32.869	-39.572
RJC 03450	['c12c(c(c3c(n1)cccc3)N1CCOCC1)CCc1c2ccc(c1)OC']	-42.6	-43.52
RJC 03451	['c1(cc(nc2c1cccc2)c1sccc1)N1CCOCC1']	-40.445	-39.866
SEW 03261	['[N+](=O)(c1c(ccc(C(F)(F)F)c1)C(=O)C)[O-]']	-28.804	-27.794
KM 00586	['C(=C\\C#N)(\\Nc1c(cc(cc1)F)F)/c1c(Cl)cccc1']	-33.894	-31.661
RJC 00907	['N1(C(=O)C[NH+]2CCOCC2)[C@@H](c2c(CC1)cccc2)CNC(=O)C1CCCCC1']	-42.593	-38.807
SEW 00797	['S(=O)(=O)(Nc1ccc(c2nnsc2)cc1)c1ccc(cc1)Cl']	-44.861	-45.306
GK 01712	['S(=O)(=O)(Nc1nc(nc(c1)c1ccc(cc1)F)N)c1cc(C(F)(F)F)cc(C(F)(F)F)c1']	-49.058	-45.086
