lines	15892
Files	6
S 06451	['n12c(c(c(n2)C)C(=O)OCC)[nH]nc1c1cnccc1']	-41.171	-41.298	-38.491	-46.568	-30.27	-36.016
HTS 01570	['n1c(scc1C(C)(C)C)NNC(=O)c1ccc(cc1)Cl']	-40.682	-38.821	-45.746	-44.814	-37.949	-35.557
SPB 05765	['c1(C(=S)N)c[nH+]c(cc1)OC']	-29.28	-26.797	-29.772	-29.26	-25.328	-25.217
HTS 10693	['N1=C(CC(=Nc2c1cccc2)c1ccccc1)c1ccccc1']	-42.917	-38.299	-40.978	-37.463	-17.446	-33.165
NRB 03620	['S1(=O)(=O)N(C(=O)c2c(N1Cc1ccccc1)cccc2)C(C)C']	-41.425	-31.58	-29.304	-43.002	-21.889	-32.107
SPB 05769	['c1(nc(cs1)c1ccc(C#N)cc1)c1c(C(F)(F)F)cc[nH+]c1']	-45.638	-38.885	-38.301	-48.212	-34.461	-38.286
NRB 03626	['[C@@]12(c3nc4c(c(c3)C(=O)OCC)cccc4)C[C@H]3C[C@@H](C1)C[C@@H](C2)C3']	-44.198	-45.12	-31.908	-42.159	-29.558	-37.627
FM 00162	['c1(c(=C(C#N)C#N)[nH]c(cc1c1ccc(cc1)OC)c1c(cc(cc1)OC)O)C#N']	-50.159	-49.18	-39.679	-37.621	-34.597	-43.773
HTS 03623	['c1(nc(on1)CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1)c1sccc1']	-43.726	-48.576	-46.189	-45.999	-35.043	-36.081
HTS 03627	['c1(nc(on1)C[N@@H+]1CC[C@@H](C(=O)N)CC1)c1sccc1']	-44.696	-38.41	-38.581	-41.834	-35.008	-33.474
SEW 01466	['N(=C(\\c1ccc(C(C)(C)C)cc1)/N)\\OC(=O)CCOc1ccc(F)cc1']	-46.802	-43.553	-48.547	-49.409	-40.827	-40.752
HTS 03625	['c1(nc(on1)C[NH2+]C1Cc2c(C1)cccc2)c1sccc1']	-43.387	-40.224	-43.756	-42.804	-35.539	-34.277
NRB 01171	['C(=NC#N)(NC1CCCCC1)NC1CCCCC1']	-37.526	-33.469	-38.438	-36.385	-29.723	-32.978
KM 03098	['S(=O)(=O)(c1sc(cc1)Cl)NNC(=O)CSCCS(=O)(=O)c1ccccc1']	-56.825	-45.257	-57.482	-50.804	-40.671	-41.943
KM 03099	['S(=O)(=O)(CCSCC(=O)NNC(=O)Nc1ccccc1)c1ccccc1']	-48.751	-49.084	-56.454	-51.12	-45.038	-45.196
SEW 05556	['S(=O)(=O)(CS(=O)(=O)C)Nc1cc(OC(F)(F)F)ccc1']	-39.798	-34.652	-36.222	-38.479	-34.025	-31.19
SPB 01423	['[nH]1c(nnc1S)c1ccc(C(F)(F)F)cc1']	-36.616	-29.923	-35.934	-33.875	-31.084	-29.848
KM 03090	['S(=O)(=O)(CCSCC(=O)N/N=C/c1cscc1)c1ccccc1']	-48.374	-48.653	-51.188	-52.708	-42.204	-41.702
SEW 05558	['S(=O)(=O)(CS(=O)(=O)C)NNc1c(cc(C(F)(F)F)c[nH+]1)Cl']	-42.94	-42.598	-44.404	-43.687	-38.028	-27.085
KM 03094	['S(=O)(=O)(/C(=C/Nc1cc(c(cc1)F)Cl)/C#N)Cc1occc1']	-42.911	-43.87	-36.883	-47.494	-34.748	-33.701
HR 00046	['C(=S)(N[C@@H]1[C@@H]2C[C@H](C1)CC2)NCCc1cccc[nH+]1']	-39.354	-29.728	-34.862	-39.512	-25.53	-26.818
HTS 12127	['c1(c(c2c(o1)nc(cc2c1sccc1)c1ccccc1)N)C(=O)OCC']	-39.579	-50.36	-45.711	-51.597	-33.589	-37.715
JFD 03654	['c1(c(O)cccc1)/C=N/CC/N=C/c1c(O)cccc1']	-45.463	-40.773	-45.127	-46.37	-41.561	-38.236
BTB 02719	['C(=O)(c1c(F)cccc1Cl)Nc1c(C(=O)Nc2ccc(F)cc2)cc(cc1)C']	-46.718	-46.876	-44.283	-53.272	-37.74	-39.574
RJC 01218	['N(c1nccs1)C(=O)C(=O)/C=C(/O)\\c1ccccc1']	-43.785	-43.06	-44.657	-44.133	-34.531	-35.621
SPB 08066	['n1(c(nnc1SCC(=O)c1ccccc1)c1occc1)c1cc2c(OCCO2)cc1']	-55.015	-54.013	-42.35	-31.049	-30.35	-50.028
AW 01257	['c1(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)oc(cc1)Oc1c[nH+]ccc1']	-50.467	-45.23	-53.125	-45.18	-36.261	-36.562
AW 01254	['c1(c(oc(c1)c1ccccc1)N)C#N']	-33.906	-29.093	-29.684	-34.73	-30.135	-28.468
GK 03246	['n1(c2c(NC(=O)Nc3ccc(Cl)cc3)cc(c(c2)OC)OC)c(ccc1C)C']	-47.601	-45.924	-57.075	-42.174	-32.825	-41.544
CD 04318	['C(c1cc(C(F)(F)F)cc(C#CC[NH+]2CCOCC2)c1)(F)(F)F']	-29.529	-31.409	-33.502	-34.639	-22.955	-24.246
CD 09149	['c1(n2c(ccc2C)C)noc(c1)C']	-27.923	-28.126	-30.938	-29.31	-22.706	-25.591
SPB 05501	['c12c(c(c(s1)C(=O)NN)C)c(nc(n2)c1c(OC)cccc1)C']	-44.696	-47.161	-36.138	-45.967	-36.346	-42.65
BTB 02050	['C(=O)(Nc1ccc(C(F)(F)F)cc1)[C@H](c1ccccc1)CC']	-35.321	-32.345	-42.86	-38.428	-32.479	-26.967
BTB 02051	['C(=O)(Nc1cc(c(cc1OC)Cl)OC)[C@@H](c1ccccc1)CC']	-40.714	-35.934	-37.113	-38.97	-28.055	-33.463
CD 04317	['C(c1cc(C(F)(F)F)cc(C#CC[NH+]2CCCC2)c1)(F)(F)F']	-34.105	-28.401	-33.374	-33.212	-20.742	-24.299
CD 04640	['C(=O)(c1c(F)cccc1F)Oc1c[nH+]ccc1']	-35.565	-30.562	-32.825	-37.035	-24.84	-28.085
RH 01865	['c1([nH]c2c(c1)cccc2)C(=O)OCC']	-31.126	-33.742	-33.938	-35.345	-29.367	-28.672
BTB 08359	['S(=O)(=O)(c1cc(ccc1Cl)Cl)NNC(=O)COc1ccc(SC(F)(F)F)cc1']	-49.346	-43.977	-51.819	-53.527	-38.064	-40.101
SPB 04135	['c1(noc(c1)C)/C(=N/OC(=O)c1cc(Cl)ccc1)/N']	-36.692	-42.336	-44.277	-48.387	-37.792	-32.479
S 13541	['n12c3c(nc1ccc(c2)C)c1c(c[nH+]3)cccc1']	-33.51	-31.982	-31.846	-37.409	-25.711	-28.835
BTB 07256	['C(c1ccc(C(=O)O/N=C(/c2[nH]ccc2)\\C)cc1)(F)(F)F']	-41.625	-38.329	-37.229	-42.48	-36.304	-35.871
KM 10139	['c1(c(NC(=O)Nc2cc(C(F)(F)F)ccc2)cccc1Cl)SC(C)C']	-40.876	-38.936	-49.945	-45.469	-28.865	-30.674
RH 01862	['C(=O)(N(CCCCCc1cc(OC)ccc1)C)N']	-39.633	-38.579	-36.759	-40.52	-35.906	-32.062
GK 00961	['c1(c(ccs1)C)/C=C/NC(=O)Nc1c(cc(cc1)F)F']	-42.667	-35.464	-46.784	-39.543	-33.517	-37.503
BTB 13490	['c1(n(nc(c1[N+](=O)[O-])C)c1ccccc1)N1CCOCC1']	-43.337	-41.921	-33.511	-40.433	-20.385	-33.455
BTB 09218	['c1(nc(sc1)C)c1cc(c(Sc2ccccc2)[nH+]c1C)C#N']	-42.108	-40.76	-44.145	-50.952	-34.338	-35.471
BTB 13496	['n12C(=O)/C(=N/Nc3c4c(c(nnc4[nH]n3)c3ccccc3)c3ccccc3)/C(=O)N=c1cccc2']	-55.181	-47.972	-52.804	-40.421	-36.697	-47.575
FV 00183	['c1(c(oc2c1cccc2)C)CC(=O)NNC(=S)Nc1cc(C(F)(F)F)ccc1']	-53.325	-46.38	-49.353	-55.006	-46.909	-38.145
NH 00191	['C(=S)(NC(=O)OCC)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1']	-39.346	-39.1	-38.443	-40.237	-38.591	-32.37
NH 00192	['C(=S)(NC(=O)OCC)N1CCCC1']	-34.215	-36.096	-31.652	-33.206	-33.917	-28.242
NH 00193	['C(=S)(NC(=O)OCC)N1CCOCC1']	-31.313	-38.702	-31.099	-34.963	-29.004	-30.25
BTB 09217	['c1(nc(sc1)C)c1cc(c(OC)[nH+]c1C)C#N']	-34.673	-32.312	-34.367	-41.646	-27.916	-30.412
KM 03270	['S(=O)(=O)(NNC(=O)c1nc(CS(=O)(=O)Cc2occc2)sc1)c1ccc(cc1)Cl']	-52.742	-55.014	-52.724	-52.732	-45.032	-46.851
